id,lat,lon,generation,fuel
1320,39.904922,-95.803367,643,naturalgas
1321,39.7736,-101.8122,3,naturalgas
1322,38.0083,-98.7633,29,petroleum
1324,38.8917,-101.7481,3,naturalgas
1325,37.9553,-98.5928,3,naturalgas
1326,38.2025,-98.1986,60,naturalgas
1327,39.3772,-99.2947,135,naturalgas
1328,39.1992,-96.3086,328,naturalgas
1329,39.8189,-97.0556,24,naturalgas
1330,37.261372,-97.4057,81,naturalgas
1332,37.2354,-97.011,247,naturalgas
1336,37.9703,-100.8956,30763,naturalgas
1353,38.1707,-82.6176,4708473,coal
1354,37.7864,-84.7028,72287,water
1355,37.78831,-84.71257,3142724,naturalgas
1356,38.7497,-85.035,12606172,coal
1357,37.3636,-87.1214,1027826,coal
1358,38.0794,-84.5194,736,naturalgas
1359,37.8297,-84.7247,7744,water
1363,38.1831,-85.8892,2503729,naturalgas
1364,38.0525,-85.9103,8715109,naturalgas
1365,38.2832,-85.7792,271888,water
1366,38.223592,-85.841704,104607,naturalgas
1368,38.280278,-85.702331,78,naturalgas
1371,37.0217,-88.2211,601111,water
1374,37.7942,-87.0608,2370786,naturalgas
1376,38.2049,-84.2383,1039,petroleum
1377,37.0131,-88.2692,1238564,water
1378,37.2608,-86.9783,13334680,coal
1379,37.1517,-88.775,7030667,coal
1380,36.8691,-85.147,880013,water
1381,37.9631,-86.7911,1064462,naturalgas
1382,37.6469,-87.5028,2302384,coal
1383,37.6461,-87.5019,200570,naturalgas
1384,36.9981,-84.5919,1029440,coal
1385,37.8806,-84.2619,16062,coal
1391,30.4922,-91.1864,3032416,naturalgas
1393,30.2844,-93.2911,5023291,naturalgas
1394,30.2743,-91.1164,1016421,naturalgas
1396,30.8439,-92.261111,1635399,naturalgas
1400,29.822222,-91.5425,131763,naturalgas
1401,29.359145,-89.537264,3781,naturalgas
1402,30.005067,-90.461694,1423842,naturalgas
1403,29.9472,-90.1458,4103202,naturalgas
1404,32.7047,-92.0792,10814,naturalgas
1409,30.0081,-89.9372,2002948,naturalgas
1416,32.5181,-93.7611,30010,naturalgas
1417,32.7047,-93.9597,63315,naturalgas
1435,29.822222,-91.5425,13,naturalgas
1439,29.5806,-90.7225,14111,naturalgas
1443,30.238038,-92.046264,2998,naturalgas
1447,32.604639,-93.294355,408,naturalgas
1449,29.691436,-91.188492,5134,naturalgas
1453,30.726111,-91.368333,115,naturalgas
1455,30.273333,-91.2567,1110,naturalgas
1456,30.2044,-92.2486,4,petroleum
1464,30.6739,-91.3556,39360,naturalgas
1468,44.9136,-67.0033,187,petroleum
1469,44.5442,-68.4306,35708,water
1472,45.2386,-68.6572,5271,water
1474,45.6078,-68.5444,173,petroleum
1475,44.942064,-68.64504,40933,water
1478,44.9094,-68.6833,10782,water
1480,44.135332,-70.201499,31136,water
1481,43.6136,-70.5525,11522,water
1482,43.687688,-70.611553,47051,water
1483,43.920486,-69.967819,99631,water
1484,43.6436,-70.2544,1841,petroleum
1486,43.4956,-70.4472,37579,water
1487,44.092001,-70.221923,3,water
1488,44.134572,-70.203715,37602,water
1491,44.152854,-70.209378,141869,water
1492,45.4592,-69.8658,207992,water
1493,43.8525,-70.7969,49619,water
1497,44.548544,-69.710404,13486,water
1498,44.569872,-69.681841,7661,water
1500,44.534397,-69.652232,7209,water
1501,43.802517,-70.44992,10404,water
1504,44.629517,-69.583527,54169,water
1505,43.5708,-70.5583,66764,water
1507,43.7508,-70.1567,253188,petroleum
1508,43.66687,-70.602125,28930,water
1509,44.763875,-69.71828,86942,water
1510,44.9589,-69.8703,94155,water
1511,45.0703,-69.9064,384448,water
1513,46.848,-68.0026,4413,water
1516,46.556477,-68.325538,1030,water
1552,39.323604,-76.365119,494127,naturalgas
1553,39.2663,-76.6047,17572,naturalgas
1554,39.1781,-76.5268,1379382,naturalgas
1555,39.4217,-76.5087,7430,naturalgas
1556,39.442836,-76.221761,116870,naturalgas
1557,39.2986,-76.5636,13387,petroleum
1559,39.2369,-76.5133,22493,naturalgas
1560,39.2719,-76.6186,6204,naturalgas
1563,37.9833,-75.8333,2243,petroleum
1564,38.4878,-75.8208,15583,petroleum
1567,39.523,-79.413,20876,water
1571,38.5444,-76.6861,2973631,naturalgas
1572,39.2097,-77.4644,1266927,naturalgas
1573,38.3592,-76.9767,6181301,petroleum
1574,39.6572,-76.1752,1594647,water
1580,38.7786,-76.0769,4961,petroleum
1586,42.2672,-71.3983,2769,petroleum
1587,42.3392,-71.0353,811,petroleum
1588,42.3908,-71.0675,1840071,naturalgas
1590,41.9438,-70.578,5769154,nuclear
1592,42.140028,-71.446441,7776,petroleum
1595,42.3633,-71.0792,1579727,naturalgas
1597,41.4508,-70.5547,178,petroleum
1599,41.7694,-70.5097,373544,naturalgas
1603,42.2086,-72.6014,12059,water
1604,42.1919,-72.6097,3602,water
1605,42.2119,-72.6036,98741,water
1607,42.200592,-72.594432,33433,water
1615,41.2583,-70.0517,168,petroleum
1619,41.7103,-71.1931,2717649,naturalgas
1620,42.69118,-72.9561,53059,water
1629,42.5875,-72.5793,330568,water
1630,42.117112,-72.864663,19131,water
1631,42.4433,-73.2058,215,petroleum
1634,42.5914,-72.7308,1213,water
1637,42.157896,-72.48643,14273,water
1638,42.176047,-72.409521,8595,water
1642,42.095,-72.595,44225,petroleum
1643,42.336215,-73.235486,126,petroleum
1660,42.235,-70.9672,80481,naturalgas
1670,42.6986,-70.8697,619,naturalgas
1678,42.542949,-70.928314,10647,naturalgas
1682,41.8653,-71.1061,139724,naturalgas
1693,44.561961,-83.804505,30711,water
1694,42.563803,-85.953976,13444,water
1695,43.258768,-86.242268,1888680,naturalgas
1698,44.259135,-85.939565,68329,water
1700,44.472624,-83.571947,29612,water
1701,43.437322,-85.664462,25964,water
1702,43.644996,-83.840074,2048506,naturalgas
1704,44.455518,-83.676274,24376,water
1705,44.435381,-83.440722,30345,water
1706,45.0306,-84.7039,11373,naturalgas
1707,43.486618,-85.629866,108301,water
1708,44.36286,-85.819968,55117,water
1710,42.910296,-86.20074,8591311,petroleum
1712,44.4631,-83.7208,17766,water
1713,43.8942,-86.4447,700889,water
1714,44.661114,-84.131691,16325,water
1715,42.323,-86.3146,5822926,nuclear
1716,43.613001,-85.479469,25367,water
1718,45.766859,-84.756601,2606,naturalgas
1719,43.156746,-83.628589,795,naturalgas
1720,43.639927,-83.844712,1710907,petroleum
1722,42.9528,-84.9025,11249,water
1723,41.792114,-83.44948,1818779,coal
1725,42.658653,-84.095181,71,petroleum
1728,42.2947,-83.1019,12639,naturalgas
1729,41.9631,-83.2581,7793433,petroleum
1730,42.5497,-83.4425,6482,naturalgas
1733,41.8906,-83.3464,15294862,petroleum
1734,42.45,-83.0381,490,naturalgas
1735,43.8264,-83.2383,379,petroleum
1737,42.7106,-83.4569,173,petroleum
1739,42.7108,-83.4561,116,petroleum
1740,42.2739,-83.1119,2295855,naturalgas
1741,42.1225,-83.185,133,petroleum
1743,42.7642,-82.4719,5415936,naturalgas
1744,42.2639,-83.6422,219,petroleum
1745,42.1217,-83.1808,2535808,coal
1746,43.4566,-83.1889,46,petroleum
1750,45.955014,-86.256291,329,petroleum
1751,46.5162,-84.3729,220031,water
1753,41.9439,-86.3289,31827,water
1754,41.839566,-86.35105,17973,water
1756,46.5392,-90.3742,12243,water
1757,46.564601,-90.416147,10281,water
1760,41.8436,-85.6694,5139,water
1761,41.8056,-85.7505,8146,water
1769,46.5789,-87.395,1892723,petroleum
1771,45.771667,-87.063922,24839,otherrenewable
1772,46.7553,-88.4558,118046,otherrenewable
1773,46.7261,-88.6625,5400,water
1774,46.6964,-89.2089,63170,water
1775,45.9472,-88.2189,16591,water
1776,45.5136,-87.8011,37223,water
1777,46.1311,-88.225,9650,water
1778,45.807956,-88.125121,29115,water
1780,45.9553,-88.1958,32433,water
1781,45.990781,-88.210514,54309,water
1784,45.8719,-88.0694,34331,water
1785,46.1592,-88.2353,2328,water
1786,45.482084,-87.802178,36848,water
1787,45.3547,-87.6494,32827,water
1818,42.0725,-83.9714,62,naturalgas
1821,46.106278,-88.334531,5252,water
1825,43.0706,-86.235,174462,naturalgas
1826,43.061189,-86.23664,76,naturalgas
1829,41.9061,-84.6319,3,naturalgas
1830,42.7956,-86.1133,51238,coal
1831,42.71839,-84.55808,549252,petroleum
1832,42.692222,-84.657222,935529,petroleum
1840,46.575965,-87.403579,255,petroleum
1842,46.571639,-87.410455,13361,water
1843,46.530598,-87.392206,303816,petroleum
1844,42.2717,-84.9411,503,water
1846,46.5933,-85.8183,53,petroleum
1848,45.7889,-87.9058,28665,water
1852,43.4019,-84.6014,666,water
1853,43.7289,-83.4367,2,naturalgas
1855,41.7992,-85.4256,41,naturalgas
1856,41.9711,-85.5381,8771,water
1865,46.50625,-84.349267,158761,water
1866,42.2081,-83.1453,104020,naturalgas
1867,42.8067,-86.0558,344,naturalgas
1868,46.3292,-84.3847,217,petroleum
1871,45.391984,-84.333257,7286,water
1873,45.36282,-84.29497,75,petroleum
1874,43.4878,-83.3881,3,petroleum
1875,43.6806,-82.9478,1,naturalgas
1877,43.8393,-85.426,7777,naturalgas
1880,42.731,-85.8551,548,naturalgas
1881,43.4016,-84.9141,654,naturalgas
1888,43.6728,-94.7075,880,naturalgas
1889,43.528874,-96.364722,119,petroleum
1891,47.5306,-92.1619,346846,naturalgas
1892,45.8614,-94.3592,100393,water
1893,47.2611,-93.6528,7359661,naturalgas
1894,46.666768,-92.293897,34370,water
1895,46.726627,-92.448619,8397,water
1896,45.975013,-94.369094,34311,water
1897,46.735331,-92.151711,19635,naturalgas
1898,46.316033,-94.484944,9891,water
1899,46.709126,-92.421733,5684,water
1900,46.305,-94.3775,10928,water
1901,46.655,-92.3333,11395,water
1902,47.9344,-91.7639,19602,water
1904,44.8108,-93.2501,1842094,naturalgas
1910,45.5756,-94.1408,290,naturalgas
1911,44.982359,-93.254163,63382,water
1912,44.9314,-93.1117,1016760,naturalgas
1913,44.781,-93.042,2572,naturalgas
1914,44.1974,-94.0078,388,naturalgas
1915,45.03,-92.7786,2992942,naturalgas
1922,45.3338,-93.8493,4323966,nuclear
1925,44.622,-92.6333,8383200,nuclear
1926,44.5692,-92.516912,109528,otherrenewable
1927,45.0203,-93.2753,1007622,naturalgas
1929,43.621667,-95.678889,52,petroleum
1934,44.1967,-94.0009,106945,naturalgas
1943,46.290641,-96.043252,586235,water
1956,43.639167,-95.943611,38,petroleum
1958,45.889167,-95.379722,8,petroleum
1961,43.7014,-92.9626,3,naturalgas
1964,45.314444,-95.602777,71,petroleum
1966,43.9225,-93.1247,131,petroleum
1967,43.6375,-94.101667,42,petroleum
1969,45.041378,-93.790522,42,petroleum
1970,46.8175,-95.843333,38,petroleum
1971,45.3158,-93.5781,26490,petroleum
1972,44.5278,-94.7217,9,petroleum
1973,43.6579,-94.4647,15271,naturalgas
1975,44.7709,-94.1582,342,naturalgas
1976,47.7758,-90.3392,180,petroleum
1977,44.811685,-95.53455,2175,water
1979,47.4294,-92.935,146029,otherrenewable
1980,44.895741,-94.368433,15483,naturalgas
1982,44.1122,-93.6944,50,naturalgas
1983,44.2689,-92.9714,13,petroleum
1985,44.106888,-94.219697,51,petroleum
1987,43.720026,-91.977738,325,water
1989,45.115,-94.5281,392,naturalgas
1990,43.654444,-96.201944,50,petroleum
1993,44.446585,-95.792118,75,petroleum
1996,46.4489,-92.7814,284,petroleum
1997,45.8958,-93.2942,295,naturalgas
1998,43.9405,-94.9434,3924,wind
1999,44.5403,-93.5806,1327,naturalgas
2001,44.3159,-94.4581,2705,naturalgas
2002,45.5017,-92.9686,408,petroleum
2003,44.0833,-93.23,724,naturalgas
2004,43.6722,-92.0847,91,naturalgas
2005,45.5731,-93.5761,8,petroleum
2007,44.212981,-92.480177,11687,water
2008,44.02818,-92.460377,4901,naturalgas
2009,44.5431,-95.1178,465,water
2011,44.2981,-94.5744,25,petroleum
2012,44.2447,-94.9758,98,petroleum
2013,43.6889,-92.3956,3991471,naturalgas
2014,48.114262,-96.179176,2308,water
2015,43.828415,-94.436908,11,naturalgas
2018,47.522428,-92.540951,93358,naturalgas
2020,43.74453,-93.724129,83,naturalgas
2021,44.0399,-95.4429,25,petroleum
2022,45.121705,-95.053236,36325,wind
2023,43.86811,-95.114444,34,petroleum
2024,43.63349,-95.609234,16310,wind
2038,45.601,-93.2081,32339,naturalgas
2039,45.296797,-93.558447,176694,other
2042,45.229073,-94.009673,452,petroleum
2047,30.34,-88.4919,1093264,naturalgas
2048,32.2925,-88.7461,9257,naturalgas
2049,30.4392,-89.0286,4212373,naturalgas
2050,32.2831,-90.9306,24831,naturalgas
2053,32.356954,-90.21297,63678,naturalgas
2059,34.1845,-90.562662,223,naturalgas
2062,33.517315,-90.209661,8743,naturalgas
2067,32.8458,-90.4211,226,naturalgas
2068,30.8889,-88.8054,593,naturalgas
2070,31.528,-89.3004,888461,naturalgas
2071,32.030155,-89.08555,15,petroleum
2076,37.361315,-94.58926,1060478,coal
2079,39.1306,-94.4778,3413179,naturalgas
2080,38.3114,-93.9348,2870969,petroleum
2081,39.1228,-94.5606,1055,petroleum
2082,38.5935,-92.2206,113,petroleum
2083,40.224525,-92.584928,7,naturalgas
2090,37.8503,-94.3444,80,petroleum
2092,38.78758,-94.277689,8132,naturalgas
2094,39.178319,-94.184445,1522600,coal
2098,39.7246,-94.8773,247561,naturalgas
2099,37.9385,-92.847701,686,water
2102,38.681797,-90.540048,22,petroleum
2103,38.562244,-90.837686,15183698,petroleum
2104,38.4017,-90.3358,5042598,naturalgas
2106,38.2044,-92.6239,232190,water
2107,38.915479,-90.290247,4964295,coal
2108,37.520833,-90.834722,135904,water
2113,40.2478,-94.3303,3,petroleum
2115,38.264408,-94.344385,37,petroleum
2120,39.3617,-93.4956,3980086,naturalgas
2121,37.1653,-94.3089,624,naturalgas
2122,39.783388,-93.564112,394,naturalgas
2123,38.964646,-92.316768,70846,naturalgas
2124,37.6936,-93.7691,5958,water
2126,38.868095,-91.94778,448,naturalgas
2127,39.9144,-93.9619,8,petroleum
2131,39.073315,-93.714748,185,naturalgas
2132,39.0919,-94.3261,52487,naturalgas
2134,39.094574,-94.411522,78,petroleum
2135,39.1067,-94.3804,2228,naturalgas
2136,39.055954,-94.392957,105,petroleum
2137,37.3847,-89.6606,132,naturalgas
2138,40.4225,-91.7206,1,naturalgas
2139,36.2431,-90.0495,1322,naturalgas
2140,40.0122,-92.5075,4,petroleum
2141,39.7378,-92.4689,3,petroleum
2142,36.5531,-89.9682,30,petroleum
2144,39.1228,-93.2064,152,naturalgas
2145,40.375,-92.125,22,petroleum
2146,39.6525,-91.7994,3,petroleum
2148,38.997852,-93.965656,3,petroleum
2150,39.7961,-91.5556,3,naturalgas
2161,37.108611,-93.261944,713733,naturalgas
2164,40.476742,-93.010018,4,petroleum
2165,39.2036,-91.861,3,petroleum
2166,36.597,-93.3086,368917,water
2167,36.5147,-89.5617,8332091,petroleum
2168,39.5522,-92.6381,7945918,petroleum
2171,39.231534,-94.307979,3,coal
2176,47.0539,-104.74,1911,naturalgas
2177,46.4112,-105.7953,365,naturalgas
2181,47.521331,-111.261442,120985,water
2182,47.5375,-111.194969,244510,water
2185,46.765941,-111.887341,111830,water
2186,46.9915,-112.0047,249642,water
2187,45.77562,-108.480999,580511,naturalgas
2188,47.6777,-114.2339,1159340,water
2191,47.581737,-111.060898,254979,water
2192,45.225741,-109.762489,57106,water
2193,47.5344,-111.2045,367241,water
2194,47.569939,-111.122546,468992,water
2195,47.593155,-115.358237,529751,water
2196,44.4533,-110.8347,124,petroleum
2199,47.953889,-115.733611,1968070,water
2203,48.341521,-114.01443,1004871,water
2204,45.307406,-107.957515,1095850,water
2214,41.3528,-99.4978,8,naturalgas
2215,40.3883,-95.8464,232,naturalgas
2216,41.423889,-100.194167,2,petroleum
2217,40.1381,-99.8272,20,petroleum
2221,41.4031,-99.6392,137,naturalgas
2222,41.9144,-98.9906,26,petroleum
2223,40.2267,-100.1358,39,petroleum
2226,40.6942,-99.7011,3231,naturalgas
2227,40.959405,-100.397905,96153,water
2228,40.6936,-99.8178,65159,water
2229,40.6839,-99.7447,81809,water
2230,41.1056,-102.4703,6,petroleum
2231,40.6253,-96.9558,91,naturalgas
2232,40.6325,-100.514722,6,naturalgas
2233,41.254652,-97.119202,136,naturalgas
2234,40.1408,-97.7239,3,petroleum
2235,42.2764,-96.7289,25,naturalgas
2236,40.133872,-97.184286,103,naturalgas
2237,40.055,-95.6083,386,naturalgas
2238,40.0953,-98.9544,97,naturalgas
2240,41.4281,-96.4623,473867,naturalgas
2241,40.9228,-98.3269,1471,naturalgas
2243,40.583155,-98.420055,37,naturalgas
2244,40.598839,-98.38863,931,naturalgas
2248,41.235,-103.6597,3964940,naturalgas
2249,42.430539,-97.090814,2,naturalgas
2250,40.80788,-96.710667,203,naturalgas
2253,41.9375,-96.4731,3,petroleum
2255,40.6806,-95.8475,941,naturalgas
2256,40.6756,-96.177778,389,naturalgas
2260,41.4639,-97.3283,132105,water
2265,40.5589,-96.7847,5392,naturalgas
2266,40.187928,-97.577857,654,petroleum
2268,40.703511,-99.100753,230,water
2271,40.2214,-100.6508,713,petroleum
2273,41.4872,-97.6078,26198,water
2274,41.0864,-100.7594,50689,water
2277,40.5589,-96.7847,1259592,naturalgas
2278,42.809337,-98.656283,12646,water
2289,41.520522,-96.077511,4184503,nuclear
2290,41.251488,-95.922682,294,petroleum
2291,41.32909,-95.94466,3060377,naturalgas
2292,41.170594,-95.970603,34804,naturalgas
2294,41.6025,-98.9283,321,naturalgas
2295,40.2581,-99.6108,66,naturalgas
2296,42.0903,-96.7769,19,naturalgas
2297,42.35,-97.790556,24,petroleum
2299,40.0964,-98.5228,60,petroleum
2300,41.6392,-99.3742,6,petroleum
2302,41.145634,-102.977836,1,petroleum
2303,41.68138,-98.36756,688,water
2305,42.5714,-99.1394,10,naturalgas
2308,40.3664,-96.19,300,naturalgas
2310,41.2089,-96.6217,190,naturalgas
2311,42.2644,-96.8756,69,petroleum
2312,42.2278,-97.0183,341,petroleum
2313,41.8292,-96.7161,56,naturalgas
2315,40.4797,-96.9604,55,petroleum
2316,41.9903,-96.9203,12,petroleum
2322,36.0875,-115.0507,518487,naturalgas
2324,36.657347,-114.633263,2400950,naturalgas
2330,39.1281,-119.1322,174754,naturalgas
2336,39.5625,-119.525,3991471,naturalgas
2349,44.325053,-72.000975,353812,water
2351,44.3356,-71.8742,280850,water
2352,42.77165,-72.5146,161162,water
2353,43.667927,-72.303642,149245,water
2354,43.00223,-71.47208,72084,water
2355,43.597849,-71.717683,43686,water
2356,43.447219,-71.6579,25861,water
2357,43.165524,-71.509441,41595,water
2358,44.408278,-71.195354,12262,water
2359,43.101699,-71.465662,7884,water
2360,43.11055,-71.94889,10358,water
2362,44.595117,-71.494398,1073,petroleum
2364,43.1411,-71.4692,1152850,petroleum
2367,43.0978,-70.7842,500274,otherrenewable
2368,44.469463,-71.178062,87619,water
2369,43.8478,-71.2069,1311,petroleum
2378,39.2908,-74.6364,240625,coal
2379,39.4547,-75.2014,26325,petroleum
2380,39.6893,-74.2618,2551,petroleum
2382,39.0269,-74.8772,2363,petroleum
2383,39.3662,-74.4441,2098,petroleum
2384,39.6831,-75.5083,662,naturalgas
2385,40.491236,-74.280989,1175,petroleum
2388,39.8143,-74.2062,4850907,nuclear
2390,40.476525,-74.352336,1673,naturalgas
2393,40.565833,-75.163889,66319,naturalgas
2398,40.8375,-74.0244,5826524,petroleum
2399,40.076611,-74.879172,114678,petroleum
2400,40.4911,-74.3956,39883,naturalgas
2401,40.7372,-74.1206,73326,petroleum
2403,40.7478,-74.0722,1060444,naturalgas
2404,40.737283,-74.096464,581500,petroleum
2406,40.6217,-74.2072,5540306,petroleum
2408,40.1792,-74.7339,419786,naturalgas
2409,39.86,-75.1853,47,petroleum
2410,39.4625,-75.5358,16283135,petroleum
2411,40.5558,-74.2469,34675,petroleum
2434,39.4889,-75.0347,76431,naturalgas
2442,36.69,-108.4814,8729344,naturalgas
2444,31.8047,-106.5472,965505,naturalgas
2446,32.714224,-103.301469,419237,naturalgas
2450,35.171,-106.6019,72579,naturalgas
2451,36.8006,-108.4386,10360010,coal
2453,32.418,-104.21556,272,naturalgas
2454,32.7131,-103.3533,1054420,naturalgas
2465,36.725138,-108.19202,137532,water
2480,41.571247,-73.974981,3,naturalgas
2481,41.8217,-74.0497,12193,water
2483,41.8194,-74.6358,41329,water
2485,42.291275,-73.986452,97,petroleum
2486,41.848191,-74.046678,27549,water
2487,42.3435,-73.8353,309,naturalgas
2490,40.591564,-74.200035,1098049,naturalgas
2493,40.7281,-73.9742,2753991,naturalgas
2494,40.6635,-74.0051,10310,naturalgas
2496,40.7052,-73.9807,1112,petroleum
2497,41.270556,-73.9527,8330556,nuclear
2499,40.648611,-74.020833,25190,naturalgas
